# The groups of orthologs are given as matrix with group per row
# and one genome per tab-separated column. Numbers refer to
# entry number as listed in the file "Map-SeqNum-id.map.
# Alternatively, use the OrthologousGroup.txt representation.
Alyrata_107_v1	Arabidopsis_thaliana	Bdistachyon_314_v3	Crubella_183_v1	Esalsugineum_173_v1	Mtruncatula_285_Mt4
30849	29687	8294	3812	8119	0
11186	10246	6818	16851	1574	28809
0	0	18664	0	0	35677
12459	39262	24561	13877	4336	55688
0	5969	0	23510	19889	0
4179	11752	0	7191	5911	0
19204	33691	0	8149	16308	55284
0	7270	0	0	0	48263
0	0	25483	0	0	19919
0	0	25694	0	0	55500
0	41547	50953	22235	0	0
0	48029	0	14439	3532	0
12727	43514	9864	5164	6534	19154
14977	45460	0	24091	17626	0
28090	15345	0	11509	14700	0
2385	44351	0	13792	3870	0
0	31357	1424	0	26088	0
25709	0	0	15421	0	0
0	0	32913	0	0	50896
2465	3425	31844	9559	0	19714
29279	33610	0	13610	0	0
29317	34125	22046	8143	16037	0
0	13325	13969	0	0	0
0	13323	13968	0	0	0
0	42449	0	6193	0	0
0	0	1766	0	0	36456
13552	27173	0	21308	11451	0
14917	24129	43790	2444	10949	24552
23980	5142	0	23644	0	0
0	46920	43552	0	0	0
18331	2931	12634	21975	25352	27240
11841	33416	15015	15196	4243	51344
16864	5866	30325	12909	22681	54640
0	7260	28535	0	12957	8411
0	48176	0	0	0	58494
0	2008	49998	0	0	0
0	0	19644	0	0	34162
0	39453	5343	22662	19145	3260
0	39451	5344	0	19144	3261
0	16881	29111	0	2322	28929
669	302	24197	24538	2802	0
19091	46551	0	25979	25669	5520
0	0	45712	0	0	43665
3132	5046	0	2484	10813	56344
14231	38066	0	0	0	0
22784	3740	0	0	28037	0
13068	2716	42606	1320	27931	56867
0	39307	36350	0	0	24764
31562	23980	0	26551	24427	21715
14828	17073	0	0	0	0
0	0	0	0	25086	61984
0	27781	0	1428	0	0
10622	17398	36929	18746	12756	6482
0	2393	0	22478	17957	16733
21451	8700	0	26788	0	0
0	46314	16865	26516	24994	1411
5316	5557	28421	14682	4353	49433
0	26514	0	23629	0	29631
30190	44836	0	7838	0	0
0	0	5807	6556	0	0
0	0	18580	0	0	55151
0	27596	0	0	0	45568
13051	14627	35210	24937	20517	47322
14709	43413	0	14976	2150	8268
0	0	0	17781	9692	0
8764	4340	462	23278	18377	10509
6558	27075	0	10893	9918	0
20366	12719	0	17841	9616	50113
12120	22838	0	16067	9680	24912
15358	22076	0	0	0	1421
20821	45492	0	11169	13556	37767
0	0	30528	0	0	8003
15226	42314	49849	16431	9623	0
25303	13332	0	17737	28722	0
12743	31766	0	18619	11577	5180
22876	9544	0	0	22739	0
0	43034	0	4506	7085	0
0	7049	48322	0	0	0
0	5160	40213	0	0	0
8973	24498	24768	12324	20859	42893
22943	0	0	18180	331	0
18459	6864	0	0	23010	0
16070	30677	0	12486	3534	15823
3796	1263	0	17779	301	0
31591	2870	43799	17470	28569	58877
2891	45300	6109	21108	12653	22882
23109	38598	0	28067	28485	39478
0	0	41670	0	0	21768
30775	18731	32214	20134	12013	16401
0	33351	33252	0	8803	0
0	31149	31268	0	0	0
21430	12102	0	17502	9486	0
23749	38014	0	27260	24599	43960
22480	33644	0	19533	12266	0
0	16024	0	25938	0	21839
23143	19646	23437	21942	26780	2410
0	26346	0	0	11138	0
0	29106	34464	0	0	16720
74	37305	32237	46	14369	56973
5702	26157	45831	12977	3222	17720
0	0	51189	0	0	4656
0	25705	543	0	0	0
25963	12720	4683	4563	8482	13270
0	13082	0	0	10320	0
0	13079	0	0	10319	0
0	29980	0	0	0	51873
0	39184	0	0	8499	0
25167	15287	0	28026	26819	46731
19450	3891	15528	718	11188	10136
0	32332	0	0	0	35699
15218	24388	44669	0	20661	54054
0	0	24291	0	0	51011
0	21566	4422	0	0	0
4821	4969	8508	24806	26968	22418
30322	39791	47428	18387	28684	61436
0	20084	51777	9259	13192	0
0	25585	0	26518	19731	37525
30064	28557	23583	24800	26723	809
27073	6182	0	19905	12490	3180
14156	14393	16172	3063	19389	23927
6555	4893	23785	20525	12588	44176
28489	11219	36891	18292	0	20207
7087	34444	0	13525	0	0
15124	16751	0	692	0	0
0	12030	0	0	0	19612
5831	48302	0	19532	21588	20348
20830	38026	0	19294	0	0
22517	9922	0	24933	25938	59764
32616	28291	0	26986	26603	0
0	15545	0	10394	0	0
0	0	0	19565	13024	0
23824	15093	0	0	23340	0
27315	29230	0	11888	8505	0
0	11727	18668	0	6922	0
7592	39989	0	18114	115	0
0	10357	0	0	0	59544
0	0	2890	14880	0	43478
880	8202	0	939	20574	0
3451	7827	0	23503	26804	0
31616	16677	0	1232	28020	0
0	0	34833	0	0	34965
16364	8509	0	24982	17987	37934
11779	27153	0	0	5531	13429
17010	43836	28310	14625	4253	0
5603	8721	40363	22207	25123	0
0	34269	10416	26356	0	0
0	0	29726	0	17006	0
0	0	0	9721	14850	0
28626	2984	0	11428	13790	33645
28075	4011	0	27390	8937	47061
0	0	30479	12542	0	20733
0	0	6926	0	10969	0
0	48007	45374	0	0	27402
22945	43939	0	18086	9682	0
0	2667	0	27650	0	34233
0	0	40692	0	0	55404
5058	16581	0	27980	23531	0
0	2558	0	0	0	2647
24992	19930	0	18608	12663	0
0	0	20140	0	0	34419
16111	33285	27720	0	21909	0
10456	18367	0	0	1848	0
27638	0	0	8537	14781	0
21511	5076	52727	11433	13822	57011
1791	44293	0	21189	21711	0
0	9199	0	0	0	11024
19254	18736	0	26422	19094	0
0	0	52309	0	0	58570
0	13287	1638	0	0	18921
0	13286	1639	0	0	18920
3168	21089	0	0	0	0
0	9097	0	10232	16557	0
17374	40666	0	13352	4072	0
0	13993	0	0	0	974
0	0	0	0	25267	27759
17295	9323	8321	6975	6937	2040
7896	0	0	0	0	38542
0	0	0	0	2059	42085
0	29981	0	0	0	51874
30114	3594	46852	19522	0	57131
0	11060	18506	0	12224	32864
0	4291	0	0	14	8402
0	40202	0	2931	0	18591
0	0	7891	0	3322	34134
32213	11351	0	11078	9920	0
0	44129	0	0	0	19543
0	0	40904	4018	0	55010
13739	44182	0	16740	0	0
0	28422	37504	23083	0	3986
0	0	0	3091	5484	0
28582	28804	0	0	0	0
9335	41271	4261	5449	0	0
27901	5425	0	12405	3183	0
1499	43853	0	23373	23632	24694
17388	39746	22619	13436	20779	0
0	4921	0	18208	181	31850
0	34778	0	7430	6134	0
0	10086	0	0	18272	25313
3452	39477	0	1045	16612	13463
0	0	24801	0	0	46375
26155	618	47203	27316	26400	62197
24628	43940	6166	24955	24439	20396
0	0	0	19270	11611	0
0	33572	0	0	10672	43573
0	0	39618	0	0	23884
27179	41120	16308	24669	24143	52267
15840	13206	25500	13114	22413	40508
29718	40673	19204	3170	6691	14418
27291	19495	0	2535	18675	23928
20546	14330	14338	12606	2957	33526
0	6660	0	0	0	18631
0	0	0	0	23373	9809
13554	23233	0	7471	5027	0
3221	40163	0	21283	16122	0
0	45477	0	0	6658	0
9589	31299	3686	16516	9269	28547
0	42572	0	0	0	23328
0	0	20193	0	921	4374
32129	47809	11384	9435	14087	16629
14165	14159	0	5228	9155	0
0	12709	0	0	0	318
9925	5172	0	18679	0	1732
20333	41912	0	17119	28638	0
31626	37602	15264	410	18555	16341
17435	7687	0	2262	28026	0
18182	32342	26903	2227	27502	61989
20711	13014	9415	20524	11790	37915
10713	25866	21143	13265	0	27082
4444	42183	0	5768	6599	0
5095	32373	0	19104	11526	0
0	17042	0	26861	20287	0
1342	48142	44218	3541	8163	40093
8785	0	15225	24032	19028	28315
0	0	44682	0	0	10193
2759	32678	0	9933	0	0
0	42843	0	11459	0	56796
8642	6227	32755	10624	17874	12971
8412	36598	0	25165	0	0
4547	16473	23830	18429	29272	0
2490	37981	10768	0	9617	18690
0	4660	48541	0	2829	42443
23079	10792	13947	14816	22340	35494
0	0	0	23196	20605	0
29446	20975	0	22516	24909	0
11124	28732	0	10498	15478	61101
0	0	42457	0	0	32224
23953	38007	0	24016	0	0
21471	26673	0	5437	6847	56956
17965	23701	0	22552	24977	24418
0	3918	0	0	11121	53795
0	2862	0	0	11924	19908
7683	28773	40559	103	0	18264
4493	10905	36871	0	12581	20447
17011	35778	0	6935	7939	57266
8172	32688	0	3256	7093	9507
0	29132	0	0	0	9682
0	35326	42365	21584	0	39894
32235	43513	0	15345	1055	24334
5891	32052	0	25726	0	0
0	31824	45564	0	0	0
0	0	46067	0	0	7888
21432	22310	21815	14716	2964	0
0	3189	26435	0	20723	41214
26729	14149	0	0	0	0
30952	0	40139	0	0	20676
27997	8050	50851	21202	12243	0
0	0	21895	0	0	61396
0	35615	20348	0	0	28925
21250	31168	41750	15175	17018	22834
0	0	43297	0	0	16592
22068	23994	0	444	27686	0
3234	26693	9106	12199	17266	50785
0	31384	0	17865	18558	19218
14113	3493	27388	26620	23058	18205
0	37570	0	0	0	2467
2454	23945	28163	6188	7839	38346
25489	37987	0	3988	8835	0
9077	35514	16051	23421	18687	39667
29622	0	20476	26392	0	0
20838	37546	0	10956	13432	35596
2130	17972	0	27569	0	0
14789	31273	48846	0	0	0
0	18722	0	0	0	19118
12618	25214	28263	3573	0	0
5770	4357	12011	10886	14103	25527
3052	7911	0	18592	0	0
32592	45241	41158	27289	23209	20249
32149	23564	0	0	0	0
0	7567	28655	0	0	38639
0	7566	0	0	0	38638
26669	43905	0	17216	0	36747
0	1261	12207	0	0	0
8106	23952	26008	7972	13928	0
2178	27536	0	27776	19658	39263
0	0	18104	0	0	6166
30919	13464	0	26179	20652	54248
31005	38416	31313	24072	24430	0
30640	34384	0	0	0	23902
0	11377	0	0	20462	0
27529	27282	36112	347	27244	56275
24979	31133	0	10946	15320	0
29560	47099	0	12555	2945	0
12967	19041	8859	16381	21177	49096
0	37526	0	28236	0	0
0	655	0	5503	0	0
0	13409	0	0	0	39385
0	13407	0	0	0	39384
31091	35276	6380	2878	27582	59699
1133	35582	0	27169	18877	0
0	34359	48354	0	0	19675
4466	7686	0	21730	26777	0
30004	30745	0	0	0	0
20611	29078	0	24362	23641	4657
0	40802	0	26017	28458	0
21952	40942	0	0	0	0
13212	31872	5656	24787	25571	61971
9753	231	0	28035	22909	0
32415	31174	10208	4819	4496	12688
19230	10661	16274	1470	28117	34153
0	38418	0	0	18514	54732
0	0	49983	0	0	24623
0	0	49982	0	0	24622
0	0	49981	0	0	24621
0	0	0	13271	0	19770
3627	0	38818	0	0	49919
0	2166	0	0	27769	0
22269	6901	949	1806	27390	14396
26284	41737	20305	7573	8693	40929
0	0	26547	0	597	0
21362	0	38181	25147	0	0
0	4023	12197	0	10901	35456
0	29797	0	0	28046	57977
3637	42552	9243	24028	25292	9391
8639	35120	37753	14156	2638	27614
0	0	4814	19219	0	36805
0	28305	23150	0	0	0
5859	8175	36780	10595	14322	43110
0	28053	0	8111	0	0
9409	29950	40423	3368	5856	20959
22199	26635	0	16320	20957	41323
0	43216	0	270	0	0
0	0	0	24559	20187	0
0	0	51504	0	6323	0
31390	44284	0	7366	7242	0
0	0	24324	0	0	25331
0	0	20446	0	0	21546
23794	4778	1251	1825	0	0
0	17199	4775	13731	0	0
2843	9258	0	9333	0	0
16623	13100	0	24057	20327	47438
0	0	2110	0	0	37189
15706	4875	5853	3670	5801	29774
0	30681	0	17492	0	0
31322	41699	0	15344	451	56021
8421	0	0	9007	9857	0
0	12575	40581	0	27974	19925
24823	15921	0	27691	0	0
9229	35569	554	5341	9176	31877
0	30886	0	0	22192	0
0	30885	0	0	22191	0
18526	19824	37178	2034	11049	58992
0	48233	0	0	0	52455
25399	6557	0	0	0	39506
0	7176	0	0	23353	0
31252	0	0	22786	17355	0
0	0	11893	0	0	11348
0	33560	40456	10477	13588	0
23409	34973	0	1321	28004	0
0	1497	0	0	19486	29573
26280	16215	0	8674	0	0
0	34265	0	0	0	6052
23317	21734	0	25028	23557	0
31659	16784	0	13239	22824	47216
3095	19760	11000	16857	658	6652
18314	35332	0	6029	7836	0
0	971	19085	24518	16930	35041
8140	42486	42450	8126	14990	38703
31373	6390	0	1166	0	0
0	19072	0	0	1305	0
0	21014	0	0	7212	38370
0	41228	0	0	0	4408
287	23368	0	2115	11279	0
3494	3243	0	0	17254	0
0	18024	0	21090	21251	0
11169	40267	41603	26275	22989	0
0	36559	0	0	0	1055
20937	40189	0	2848	0	0
0	0	0	0	840	25186
0	37035	0	0	0	57588
0	0	16199	0	0	4973
2678	41654	18470	9157	14416	0
10184	5803	0	1685	18944	25445
0	19078	39758	10360	0	20031
0	11600	0	28235	20417	58192
871	8680	0	1210	18684	0
111	12003	0	19518	12132	0
2224	7682	26600	26589	28513	40519
17489	2961	21851	1729	11241	39798
22947	364	39737	2081	27574	7262
27518	19814	3199	25584	23035	16814
29129	29949	22650	15030	16776	35638
818	46170	21433	2266	10952	59001
28038	4284	0	0	21212	0
4054	4283	0	0	0	0
15775	0	0	15829	0	0
0	1903	0	0	0	33152
3039	21774	0	24181	24089	0
16765	6753	0	27499	0	0
11337	28012	24859	19032	12978	19149
16616	19609	18102	11271	23680	2380
22777	47740	17113	2798	19226	25868
0	20889	0	0	0	55596
1191	27660	0	2640	27525	0
15049	45003	0	0	22540	0
0	15592	23626	0	0	0
31127	39131	8350	12688	3890	12242
28053	34062	25413	0	0	12567
26311	13750	17179	12438	2357	46310
29198	4978	26989	8665	28213	56512
589	18262	0	26343	28455	0
24443	41666	3167	27374	27041	36991
24385	13610	38806	2655	27265	11665
0	6910	0	0	11696	35801
29370	33218	0	28262	18670	0
5093	15827	0	0	0	28561
22606	7877	0	2287	10778	0
30894	9064	0	17776	1587	0
21737	47224	29918	16425	195	35408
0	46702	0	19465	11353	0
30231	11572	29121	177	645	20349
0	10258	0	12221	2453	0
12187	17705	34292	9853	10310	0
0	24415	28359	0	0	10320
31326	1765	0	27111	20471	17453
0	17716	48093	0	0	55386
17895	21689	5503	5971	6931	59629
5983	32824	0	12001	2144	0
30241	5934	51917	16131	29240	0
0	0	14757	0	0	46364
0	46809	0	12128	0	0
32132	43873	52022	428	10754	0
0	32558	0	0	0	18104
17549	34366	24603	24408	25474	4099
14057	14420	29596	12993	4290	43537
30045	32668	0	25893	20288	40025
28571	27611	0	14224	22519	0
6362	41284	11876	26370	28518	8129
0	29333	0	17506	0	0
1596	46273	16224	4932	9217	56965
24500	39847	0	24895	27029	41871
3960	0	0	16551	0	0
0	43669	0	4174	0	0
21697	0	0	0	4889	0
11605	42694	0	0	0	0
15420	39492	0	22291	24183	2886
27644	46185	0	12720	16947	0
13135	40639	0	0	0	0
21626	0	0	1889	0	0
0	16833	0	19459	11955	19685
0	16830	0	0	11954	19687
29636	33302	0	22785	23563	0
0	39680	0	0	23575	0
20280	28741	0	23476	13754	0
0	35217	0	0	26361	0
0	0	44058	0	0	23191
1446	47490	0	22559	25007	49315
7630	36926	29025	0	28689	8467
32320	33272	1686	6146	8246	18646
4920	2065	6697	4616	5699	3809
0	1016	0	0	0	17596
0	44990	7061	0	0	58660
0	4700	40123	0	0	29472
26313	29266	0	17333	1345	43412
29783	5242	25610	631	19345	50383
7259	22312	23210	21984	17603	0
11722	35521	0	21284	0	0
0	9034	0	0	2992	9923
28985	16737	23952	13729	2515	29238
2410	21781	33618	8833	16088	59700
0	40085	0	15981	360	43742
0	30105	0	11538	0	0
30884	35482	0	274	13697	30265
0	6784	0	2110	0	0
19720	22773	30400	15497	7630	40469
0	0	7285	19800	22079	0
2517	46261	0	6605	5518	15412
0	18222	14850	6293	6614	7971
11074	89	0	26599	23799	0
0	32162	0	0	0	53675
16349	36500	0	25834	25917	0
0	32368	36514	0	10479	0
24141	24410	37679	23579	26657	0
7023	19311	0	6443	5732	23468
20013	1853	31441	9221	9835	0
5472	22443	0	18309	9204	0
524	10004	0	13237	23516	0
0	32620	0	0	28680	0
12368	6059	0	0	26753	56827
28708	28937	0	8544	17363	44202
24235	7037	46914	8805	13413	16429
25279	17984	0	25774	0	16966
0	2367	47097	0	0	54062
12557	3206	0	6240	8047	0
32159	21801	0	14721	3466	20519
0	47017	14497	0	0	60981
1807	18612	35892	23096	24690	53805
16243	36432	10112	24002	26911	0
0	0	22890	0	0	4103
0	19280	0	5714	0	0
26499	44058	0	21750	23537	0
0	40316	0	16526	358	0
13344	958	0	26754	26427	0
9844	36228	20180	383	14946	55412
13997	8531	0	14472	3678	0
27209	40159	4382	17792	1397	57039
18845	31867	33642	23763	26553	20576
6711	11850	0	28059	18940	0
0	35285	0	0	0	28153
22477	7794	37480	17319	169	41436
9820	1914	0	19394	12779	32477
0	42682	0	0	0	19619
28181	19585	0	0	19435	0
0	0	41707	0	2009	43198
0	17940	0	11006	13524	4449
0	21712	0	14177	5109	0
7899	38199	8951	9627	15770	29297
6915	27791	0	27688	0	0
2983	43204	16090	1170	10771	687
6087	3936	0	9578	0	47225
24738	27653	30743	28158	26546	60481
7599	33039	0	5425	5769	0
0	40810	0	18604	0	42291
16842	48303	0	3464	7565	0
16446	14428	5854	16648	1090	0
0	19151	20083	0	0	49687
0	28984	0	17036	933	0
28364	33387	0	25199	0	0
0	17183	26820	0	27412	0
25645	25427	48981	14212	29235	0
0	48121	0	15542	9699	18636
4195	17802	37898	18222	1567	55676
8747	0	0	21011	4241	0
8965	25554	24577	13938	2516	15730
26869	29877	0	7502	5793	32985
31571	38430	0	11167	13306	0
810	21201	0	4670	6194	0
0	29008	35770	0	0	0
0	32622	0	13345	4182	0
21249	24826	36605	0	0	53585
8936	33699	30260	24010	17682	28802
0	806	0	16154	0	5526
1858	35599	0	13395	3872	0
8661	25147	0	9699	15997	0
0	42240	33681	0	16223	0
0	3465	0	0	0	18667
27947	0	0	0	6889	0
17632	32134	0	18483	943	9698
21500	20555	38123	17552	9727	29724
18493	5625	0	16369	29233	34647
13225	11423	0	2416	0	25600
25053	43247	45819	2845	18624	44223
0	4745	0	0	0	26085
0	38550	0	6907	7367	0
21862	23488	45235	12709	20774	9794
10826	34830	0	16289	1821	0
26082	25737	0	0	10774	35445
16004	6289	0	11243	16302	0
0	31112	51673	0	0	42949
0	31109	34132	0	0	42948
0	36252	41494	28267	0	6341
14397	18281	0	14732	16916	41349
13192	32360	31861	2151	19191	32486
1600	20263	35968	6979	7141	57092
18877	43031	0	9567	0	0
0	31521	0	0	0	3305
21844	40005	0	0	0	0
256	4518	0	4598	5679	0
0	26162	0	0	0	26611
25869	44336	30577	23496	26070	23647
22994	12686	27907	24190	25249	0
12414	14463	0	0	0	0
0	275	0	2964	0	0
0	7571	8901	3656	26676	17118
0	10380	25406	0	15558	0
10930	34634	0	8510	10846	0
0	8303	27114	0	0	61787
0	8302	27115	0	0	61785
0	42895	48252	0	0	0
0	42894	48251	0	0	0
0	13968	29070	0	26256	60581
12794	21730	25749	24776	26347	30640
877	12264	0	10438	10045	3740
23626	33186	0	12171	3601	0
14155	41571	44896	26790	20005	22039
19623	22822	52176	11219	10420	49246
0	0	42067	0	0	38745
0	37093	0	0	0	41953
20919	22370	0	21721	26645	0
32639	24439	0	21724	26602	0
13805	43061	0	28250	26658	36523
16971	41090	24016	11500	14764	26
0	46692	0	0	0	39845
0	22729	33390	0	0	0
0	30740	0	20136	12159	0
31934	36618	30770	28336	19129	56955
21598	13902	0	26451	19025	0
0	43876	0	22448	24478	0
0	3227	39028	0	0	26682
1764	34799	6088	24508	25019	58811
0	0	30796	0	0	36792
0	3923	25526	0	0	4903
10945	4984	31942	24936	17413	25647
23512	13603	0	3283	6283	0
15449	21809	49666	4709	4522	11349
0	2327	22004	0	0	0
0	42893	50834	0	0	0
61	45856	0	229	11076	0
20783	41373	23842	859	0	0
0	46351	8899	0	0	8445
9989	31760	0	1161	27715	0
0	30061	0	0	0	57582
0	5459	0	22250	17881	0
28056	43483	30125	15746	0	39304
31224	19993	12632	22427	24512	0
0	2409	0	25354	0	0
12471	27505	46636	0	0	0
26267	11078	0	24436	23442	5348
16353	40053	0	0	0	0
23228	34439	25063	15503	28985	41347
30695	35768	7058	0	14799	15091
7443	16220	0	8446	13546	44364
0	30088	0	0	27867	0
21928	46333	0	11493	15501	0
0	0	25162	0	0	9010
20202	7928	0	0	0	0
26993	34836	40440	20257	21747	34784
24636	34991	32073	23836	23675	58195
10673	994	0	0	8426	0
0	33928	9940	0	0	0
27977	15464	8274	23947	18013	58079
17049	27426	0	11067	16357	0
11530	12528	0	4236	5907	31797
6483	5501	22829	1049	18730	1527
6203	38917	20994	15971	289	25316
2043	29022	0	8900	15827	0
17437	45359	45352	4893	8314	35451
19471	33861	52093	5906	6147	0
18035	37836	0	21993	19520	0
0	11001	34877	0	916	57740
26644	8827	24193	22492	18329	27518
122	40738	0	6924	8705	0
0	25816	4376	0	0	43298
24512	22052	0	0	25078	0
24570	24802	0	0	16983	0
25002	11830	0	13409	13927	0
5538	6443	0	4547	6645	0
0	0	2388	0	17139	60793
0	22215	30884	0	0	0
24707	22639	0	14475	3967	0
0	0	42001	0	0	57839
3035	12495	0	6592	0	0
2063	33612	12287	22885	0	45283
26763	7610	1285	0	6430	45624
30834	5894	0	21343	13019	0
0	0	7205	0	0	56863
24286	31835	0	28241	19771	0
10317	40560	49775	17954	410	11799
10932	19704	6028	22483	25066	43390
0	14226	0	0	11659	0
0	0	4865	0	3009	57022
13845	23473	42483	27823	24720	41236
7875	4325	0	3236	6363	43984
0	16792	0	0	0	22486
32126	1415	35106	14559	1951	25356
20593	18692	38508	4324	6548	46694
0	0	42000	0	0	57838
19973	31607	45439	7000	8250	12394
26588	30845	0	0	0	0
0	0	42068	0	0	38744
10495	40933	25999	16052	1152	1644
0	1011	30971	0	11717	0
29168	36525	0	14957	6354	0
16764	5524	31390	9516	14625	7007
0	10453	47519	0	12398	0
31017	14002	0	25467	0	0
6914	7159	0	19414	11987	20744
0	0	0	0	8958	47367
3647	32680	50210	5287	7243	32184
0	15958	7152	0	0	0
21345	26368	0	10263	14273	42954
0	0	8422	0	0	6660
12928	37684	0	14897	0	0
27948	39945	45351	25499	23581	56196
0	0	23981	0	0	31429
0	0	4216	0	0	27484
0	0	13194	0	0	44831
19615	1563	23369	3280	7000	58766
17040	34831	0	979	10591	0
23492	0	0	11022	13996	0
1875	5108	0	16675	1236	33399
7678	28828	50481	249	10764	44918
9538	31329	41439	28301	22907	35977
17937	39717	0	14011	3866	0
10959	19452	21552	14695	2762	34200
3182	0	0	11264	0	30692
18569	25644	32325	6805	6722	42741
0	39328	37937	0	0	0
0	0	47306	0	0	37476
12535	13456	7611	276	20153	0
6533	14001	28292	17858	9731	0
1847	27983	17041	10831	14819	23466
695	24634	0	13200	3839	30029
0	35780	42619	0	0	0
0	2806	35205	0	0	0
23022	10837	48139	0	15916	53374
893	13305	0	10414	15169	0
21446	29017	32330	8911	22528	24745
2317	13822	0	0	0	0
23215	3170	0	10620	15490	722
788	34522	38791	9359	14773	59543
17756	3793	36814	3623	6358	40673
28931	15260	0	3243	7379	31720
18362	7273	0	16665	9755	0
7527	21057	0	5382	28	0
14393	30364	0	13735	3082	0
0	0	0	7665	8211	18296
0	41709	0	0	0	2151
4330	0	0	0	0	61908
223	35446	0	0	0	16254
30099	45544	0	0	22168	0
3356	1762	39388	18371	28777	45823
4288	8099	7650	120	19417	58424
29079	25096	0	13766	3277	0
9583	47962	0	21955	18971	0
1971	38591	0	27122	19619	0
21703	31220	0	14226	2374	0
2738	42493	0	2786	27275	0
0	32132	0	0	945	20241
12124	7841	33429	17482	1215	0
0	45981	0	0	0	9597
790	40640	47393	23653	25679	0
28732	26740	46500	15219	21113	0
15463	30935	29850	1810	27800	42471
5419	13319	126	9014	15248	10859
9227	36378	1640	857	27075	37025
28238	1816	11281	17367	15585	16587
25601	22958	45133	4896	4847	0
32259	35003	9514	0	6522	33473
0	28746	0	27726	26442	2018
17292	11286	9507	15364	1780	47315
0	1554	0	0	25664	0
14758	41441	0	9535	13868	34799
30887	28835	0	18168	9741	0
0	523	0	0	0	30955
9577	34832	0	18577	0	0
13978	26084	38787	5109	9159	2031
0	1833	0	13860	22411	53962
3478	17749	28312	19444	12113	19882
32331	37423	23987	15850	1271	27287
0	0	33208	0	0	44110
14608	5873	6349	18391	1556	61677
2395	9365	0	903	16931	0
20928	12381	40339	302	28141	41555
12669	11638	0	0	0	0
138	25113	24238	0	19340	3694
9607	5566	0	13642	2337	0
21868	13214	24909	9381	0	0
0	4186	0	0	0	26200
5769	2176	0	26702	25840	0
13923	32499	46930	6826	5887	59476
0	24540	0	0	428	0
65	37302	0	0	22787	0
18835	48286	48577	9325	16029	0
0	0	0	20724	12030	0
18997	23673	7731	25242	18082	18184
0	23180	0	15793	0	59755
11394	1876	0	0	0	0
8749	32737	0	14577	2426	0
8889	25596	49828	27770	28257	42870
4666	28875	0	14598	16742	39989
30874	0	0	28144	1118	0
0	30875	0	28355	23138	53189
1562	0	0	25390	0	0
25078	32096	0	24462	24628	25546
10123	40039	24215	22339	19317	5725
26152	36929	0	7217	28990	0
25465	42244	0	19841	12062	17291
0	5930	0	0	0	22733
18470	4507	0	5520	3275	0
7929	3827	46483	21722	20213	38810
12135	6219	39958	3872	8176	22956
26952	40515	0	14008	22157	22664
15078	10328	0	17385	365	0
23969	7710	0	5627	7916	8945
0	24362	0	0	0	1000
0	34812	0	22609	0	0
32451	4064	49299	0	9819	48565
24819	3525	0	0	0	0
0	10014	16636	0	0	2653
3210	27753	0	19974	12993	10831
24983	19820	11550	3074	16096	49698
10451	3927	0	21567	0	0
17593	2280	0	1328	11257	24105
8641	31893	10787	9647	14092	19532
4422	43803	0	24431	23909	24515
0	9614	0	8440	17929	0
0	47901	14281	0	0	3588
13976	4005	0	23475	17915	0
16568	37613	0	19667	12486	0
0	0	32556	0	0	4851
2211	47665	0	199	27537	0
25626	21323	7174	14175	3835	13102
27391	36634	38839	9999	15082	0
18195	19829	34253	21323	0	0
0	38364	0	0	923	4376
8898	26131	0	28289	23118	0
19178	23704	0	0	0	0
0	33435	3400	0	0	0
7856	26845	50340	299	10609	55647
14519	21347	6762	2684	22942	46812
0	0	47055	0	0	21755
25068	44941	0	7778	0	0
21023	9196	50961	26470	25101	0
11441	14093	19642	0	0	0
530	30543	0	2951	27447	24343
0	9023	0	0	0	20082
28785	45012	24724	28179	20255	0
18712	125	0	21803	17964	0
5097	11527	38326	17167	9325	42158
2581	11069	22662	2714	11172	52644
4464	40777	45749	17254	1028	56849
4036	35790	44226	16175	1388	58972
28684	4608	0	3597	7101	0
0	11472	18869	0	33	0
